,product_id,product_name,product_image,product_link,category_id,label_ids,product_brand,product_price,product_discount,currency,stock,sold,is_on_flash_sale,rating_star,rating_count,rating_with_context,rating_with_image,is_freeship,feedback_count,liked_count,view_count,shop_id,shop_location,shopee_verified,is_official_shop,updated_at,fetched_time,shopname,catName,shoplink,shoprating,shopProducts,shopResponseRate,shopResponseTime,shopJoined,shopFollowers,description
26,9578482996,✘♣Nike Air Force 1 Yin Yang swoosh af1 Bone White Black Hook Trend Shoes DA6682-100,https://cf.shopee.sg/file/77b474db0c7ab7d742bd2b78a19dfbbe_tn,https://shopee.sg/✘♣Nike Air Force 1 Yin Yang swoosh af1 Bone White Black Hook Trend Shoes DA6682-100-i.412807971.9578482996,100012,,,10000000,0,SGD,72,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,412807971,Singapore,False,False,1626351166,1632096527.772143,l1mo3jk5cx,Shopee > Men Shoes > Sneakers > ✘♣Nike Air Force 1 Yin Yang swoosh af1 Bone White Black Hook Trend Shoes DA6682-100,https://shopee.sg/l1mo3jk5cx?categoryId=100012&itemId=9578482996,0,351,100%,within hours,6 months ago,2,"Brand: Nike/Nike; Shoe Size: 35.5,36,36.5,37.5,38,38.5, 39,40,40.5,41,42,42.5,43,44,44.5,45; Color Classification: Bone White DA6682-100; Tag Price: 799; Style Number: DA6682-100; Time to Market: Spring 2020; Upper Height : Low top; gender: unisex; style: sneakers;"
27,9879985927,Nike Blazer Mid '1977 VNTG Men's and women's casual sports shoes outdoor couple skateboard shoes,https://cf.shopee.sg/file/c4ca7efc1d3e9ebbffec5431c5dc520e_tn,https://shopee.sg/Nike Blazer Mid '1977 VNTG Men's and women's casual sports shoes outdoor couple skateboard shoes-i.299421853.9879985927,100637,"[22, 1000024, 1007623]",,10000000,0,SGD,13986,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,299421853,Mainland China,False,False,1626681567,1632096527.772161,nnaigu.sg,Shopee > Sports & Outdoors > Sports Footwear > Tennis Shoes > Nike Blazer Mid '1977 VNTG Men's and women's casual sports shoes outdoor couple skateboard shoes,https://shopee.sg/nnaigu.sg?categoryId=100637&itemId=9879985927,2,500,28%,within hours,13 months ago,5,"Follow the store to get a higher coupon
""Hi,everyone,welcome to our shop.
All shoes are 100%brand new. 

Pic 2,3,4,5,6,7,8 are all real pic,we took them ourselves,please chat with us for more actual pics if necessary.

Delivery Time :Within 24 hours 
Comes with receipt and standard bags and Box.

【Not for profit, just for sale，new store promotion now.】
Time limited ,will raise to original price immediately after the promotion ！       
Thank you for browsing our products,I hope you can enjoy shopping.I believe you will like it!          
1.Welcome to visit our shop i believe you will find more amazing shoes here   
2.We guarantee the lowest price and the highest quality for all of our products!
3.If you find a cheaper price than ours,it must be poor quality!
Please be careful to buy!
4.If your feet are thick or wide, We suggest you choose a bigger size.

More question please 【chats】whth me,i am always waiting for you  and will reply you as soon as possible.thank you .
"""
28,9980005788,NIKE Air VAPORMAX WMNS Men's and women's casual sports shoes outdoor couple running shoes,https://cf.shopee.sg/file/19537db7c7f3d438a94db248e6781e1b_tn,https://shopee.sg/NIKE Air VAPORMAX WMNS Men's and women's casual sports shoes outdoor couple running shoes-i.299421853.9980005788,100637,"[22, 1000024, 1007623]",,12000000,0,SGD,29970,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,299421853,Mainland China,False,False,1626682920,1632096527.772176,nnaigu.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > NIKE Air VAPORMAX WMNS Men's and women's casual sports shoes outdoor couple running shoes,https://shopee.sg/nnaigu.sg?categoryId=100637&itemId=9980005788,2,500,28%,within hours,13 months ago,5,"Follow the store to get a higher coupon
""Hi,everyone,welcome to our shop.
All shoes are 100%brand new. 

Pic 2,3,4,5,6,7,8 are all real pic,we took them ourselves,please chat with us for more actual pics if necessary.

Delivery Time :Within 24 hours 
Comes with receipt and standard bags and Box.

【Not for profit, just for sale，new store promotion now.】
Time limited ,will raise to original price immediately after the promotion ！       
Thank you for browsing our products,I hope you can enjoy shopping.I believe you will like it!          
1.Welcome to visit our shop i believe you will find more amazing shoes here   
2.We guarantee the lowest price and the highest quality for all of our products!
3.If you find a cheaper price than ours,it must be poor quality!
Please be careful to buy!
4.If your feet are thick or wide, We suggest you choose a bigger size.

More question please 【chats】whth me,i am always waiting for you  and will reply you as soon as possible.thank you .
"""
29,9591469568,Nike paul george PG 4  basketball shoes Nba shoes Nike sports shoes Tennis,https://cf.shopee.sg/file/c19cbe3cf3326ba54803ff358958fb3c_tn,https://shopee.sg/Nike paul george PG 4  basketball shoes Nba shoes Nike sports shoes Tennis-i.339877093.9591469568,100637,[1000012],,15000000,0,SGD,8374,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,339877093,Mainland China,False,False,1630075614,1632096527.77219,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > Nike paul george PG 4 basketball shoes Nba shoes Nike sports shoes Tennis,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=9591469568,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 5~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm
#nike #jordan #sneakers#nikezoom #adidashoes #jordanshoes #Nike #affordable #cheap #goodquality #sneakers #shoes #basketball #running #skate #slipon #sports#nike #sneaker #original #readystock #freeshipping #sneakers #runningshoes #lowestprice #NikeEpicReactFlyknit  #Nike #nikeshoes #max270#kyrieshoes#NikeEpicReactFlyknit#nikeshoes#nike#womenshoes#womanshoes#menshoes"
30,10139829851,nike sprint spikes shoes Portable breathable sprint competition special shoes Nike shoes running shoes,https://cf.shopee.sg/file/2e0098e53178c68215ec83d320206ba2_tn,https://shopee.sg/nike sprint spikes shoes Portable breathable sprint competition special shoes Nike shoes running shoes-i.339877093.10139829851,100637,[1000012],,15000000,0,SGD,50844,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,1,339877093,Mainland China,False,False,1630075557,1632096527.772205,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > nike sprint spikes shoes Portable breathable sprint competition special shoes Nike shoes running shoes,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=10139829851,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 7~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
we are reputation supplier all products come from factory straightly. Low profit but high quality guarantee, shoes marked ready stock.Commodities come from abroad and usually take 15-28 days to receive. 

All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm

#nike #Original #Breathable #Jogging #Sneakers#Nike #adidas #puma#cage # running shoes #airmax #nike  #FILA #YEEZY #350v2 #realboost #yeezy #premium #ZDD #puma#nikesneaker #nike #nikeshoes  #nikeforce1#nike  #sports #shoes #fashion #boost #original #discount #readystock #puma #casual #sneaker #airmax97#nike #sportsshoes #nikeshoes #nikesportsshoes #sneakers #nikeslippers #nikejoggingshoes #nikeshoes #nikerunning #originalnike #readystock #basketballshoes #jordanshoes #nikejordan #jordan1#Airmax270og #Airmax #AirMax270 #AirMax"
31,9680060125,NIKE React CITY men's high-top breathable mesh soft sole lightweight running shoes,https://cf.shopee.sg/file/d1a6f36be4c8c132ae80ce6776f9d6ec_tn,https://shopee.sg/NIKE React CITY men's high-top breathable mesh soft sole lightweight running shoes-i.299421853.9680060125,100637,"[22, 1000024, 1007623]",,11600000,0,SGD,5994,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,299421853,Mainland China,False,False,1626690075,1632096527.772221,nnaigu.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > NIKE React CITY men's high-top breathable mesh soft sole lightweight running shoes,https://shopee.sg/nnaigu.sg?categoryId=100637&itemId=9680060125,2,500,28%,within hours,13 months ago,5,"Follow the store to get a higher coupon
""Hi,everyone,welcome to our shop.
All shoes are 100%brand new. 

Pic 2,3,4,5,6,7,8 are all real pic,we took them ourselves,please chat with us for more actual pics if necessary.

Delivery Time :Within 24 hours 
Comes with receipt and standard bags and Box.

【Not for profit, just for sale，new store promotion now.】
Time limited ,will raise to original price immediately after the promotion ！       
Thank you for browsing our products,I hope you can enjoy shopping.I believe you will like it!          
1.Welcome to visit our shop i believe you will find more amazing shoes here   
2.We guarantee the lowest price and the highest quality for all of our products!
3.If you find a cheaper price than ours,it must be poor quality!
Please be careful to buy!
4.If your feet are thick or wide, We suggest you choose a bigger size.

More question please 【chats】whth me,i am always waiting for you  and will reply you as soon as possible.thank you 

.
"""
32,9691473156,Nike 97 women airmax shoes new collection grey pink  2018 nike Nike shoes running shoes,https://cf.shopee.sg/file/683351498d85c00ff942940964efb7cd_tn,https://shopee.sg/Nike 97 women airmax shoes new collection grey pink  2018 nike Nike shoes running shoes-i.339877093.9691473156,100637,[1000012],,15000000,0,SGD,9162,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,1,339877093,Mainland China,False,False,1630075418,1632096527.772236,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > Nike 97 women airmax shoes new collection grey pink 2018 nike Nike shoes running shoes,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=9691473156,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 7~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
we are reputation supplier all products come from factory straightly. Low profit but high quality guarantee, shoes marked ready stock.Commodities come from abroad and usually take 15-28 days to receive. 

All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm

#nike #Original #Breathable #Jogging #Sneakers#Nike #adidas #puma#cage # running shoes #airmax #nike  #FILA #YEEZY #350v2 #realboost #yeezy #premium #ZDD #puma#nikesneaker #nike #nikeshoes  #nikeforce1#nike  #sports #shoes #fashion #boost #original #discount #readystock #puma #casual #sneaker #airmax97#nike #sportsshoes #nikeshoes #nikesportsshoes #sneakers #nikeslippers #nikejoggingshoes #nikeshoes #nikerunning #originalnike #readystock #basketballshoes #jordanshoes #nikejordan #jordan1#Airmax270og #Airmax #AirMax270 #AirMax"
33,9691469446,Nike Air Max97 urbanStreet wear new collection 97 OG most popular color in stock Nike shoes running shoes,https://cf.shopee.sg/file/8d4dba5d47a9314e1a637f3c3501a2cd_tn,https://shopee.sg/Nike Air Max97 urbanStreet wear new collection 97 OG most popular color in stock Nike shoes running shoes-i.339877093.9691469446,100637,[1000012],,15000000,0,SGD,24102,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,339877093,Mainland China,False,False,1630075484,1632096527.772252,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > Nike Air Max97 urbanStreet wear new collection 97 OG most popular color in stock Nike shoes running shoes,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=9691469446,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 7~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
we are reputation supplier all products come from factory straightly. Low profit but high quality guarantee, shoes marked ready stock.Commodities come from abroad and usually take 15-28 days to receive. 

All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm

#nike #Original #Breathable #Jogging #Sneakers#Nike #adidas #puma#cage # running shoes #airmax #nike  #FILA #YEEZY #350v2 #realboost #yeezy #premium #ZDD #puma#nikesneaker #nike #nikeshoes  #nikeforce1#nike  #sports #shoes #fashion #boost #original #discount #readystock #puma #casual #sneaker #airmax97#nike #sportsshoes #nikeshoes #nikesportsshoes #sneakers #nikeslippers #nikejoggingshoes #nikeshoes #nikerunning #originalnike #readystock #basketballshoes #jordanshoes #nikejordan #jordan1#Airmax270og #Airmax #AirMax270 #AirMax"
34,10039835812,Nike Zoom Pegasus 37 breathable cushioning fast sneakers/running shoes Nike sports shoes Tennis,https://cf.shopee.sg/file/c06e4663dcd85a5b7bc876ecdf25f432_tn,https://shopee.sg/Nike Zoom Pegasus 37 breathable cushioning fast sneakers/running shoes Nike sports shoes Tennis-i.339877093.10039835812,100637,[1000012],,15000000,0,SGD,15367,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,339877093,Mainland China,False,False,1630075753,1632096527.772269,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > Nike Zoom Pegasus 37 breathable cushioning fast sneakers/running shoes Nike sports shoes Tennis,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=10039835812,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 5~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm
#nike #jordan #sneakers#nikezoom #adidashoes #jordanshoes #Nike #affordable #cheap #goodquality #sneakers #shoes #basketball #running #skate #slipon #sports#nike #sneaker #original #readystock #freeshipping #sneakers #runningshoes #lowestprice #NikeEpicReactFlyknit  #Nike #nikeshoes #max270#kyrieshoes#NikeEpicReactFlyknit#nikeshoes#nike#womenshoes#womanshoes#menshoes"
35,10039835317,nike airmax 270 react running shoes for women sneakers with box and paperbag Nike sports shoes Tennis,https://cf.shopee.sg/file/b1c701c2563684482c53d3d93d693e3e_tn,https://shopee.sg/nike airmax 270 react running shoes for women sneakers with box and paperbag Nike sports shoes Tennis-i.339877093.10039835317,100637,[1000012],,15000000,0,SGD,5010,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,0,339877093,Mainland China,False,False,1630075620,1632096527.772285,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > nike airmax 270 react running shoes for women sneakers with box and paperbag Nike sports shoes Tennis,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=10039835317,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 5~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm
#nike #jordan #sneakers#nikezoom #adidashoes #jordanshoes #Nike #affordable #cheap #goodquality #sneakers #shoes #basketball #running #skate #slipon #sports#nike #sneaker #original #readystock #freeshipping #sneakers #runningshoes #lowestprice #NikeEpicReactFlyknit  #Nike #nikeshoes #max270#kyrieshoes#NikeEpicReactFlyknit#nikeshoes#nike#womenshoes#womanshoes#menshoes"
36,9891469705,Nike Lebron James 17th generation sports basketball shoes for Men Nike sports shoes Tennis,https://cf.shopee.sg/file/9c565d269466a538f0513df67ab46bf5_tn,https://shopee.sg/Nike Lebron James 17th generation sports basketball shoes for Men Nike sports shoes Tennis-i.339877093.9891469705,100637,[1000012],,15000000,0,SGD,8382,0,False,0.0,"[0, 0, 0, 0, 0, 0]",0,0,False,0,0,1,339877093,Mainland China,False,False,1630075813,1632096527.772306,maomaojiang513.sg,Shopee > Sports & Outdoors > Sports Footwear > Running Shoes > Nike Lebron James 17th generation sports basketball shoes for Men Nike sports shoes Tennis,https://shopee.sg/maomaojiang513.sg?categoryId=100637&itemId=9891469705,5,491,32%,within hours,10 months ago,13,"Welcome to my shop!
【You can choose size according to the size chart.】
【Do not know choose size, please contact customer service, 24 hours for your service】
All product pictures is Real shooting,U don't worry Received a different product.

Click into the shop will have more surprises !!!
there are questions you can always contact us. I wish you a happy life, thank you!
Please check the size carefully before buy it.
If your foot breadth is wider than normal,we suggest you choose one size larger!!!

1. Please kindly refer to our size chart and choose the right size for you
2. If you like loose shoes,you can choose one size larger.
3. Due to different devices screen display  , the picture may show slight color difference to the actual color of the item.
4. all orders will be shipped out within 2 working days .Shopee SLS Delivery may take 5~12 days to arrive your part. Please kindly note that and chat us with any incident occurs before leaving a negative rating. 
5. Both you and I aim at a happy deal, negative review is not a solution to the problem, but communication do. 
6. Wish you have a great time here and expecting your positive feedback with thanks.We committed to serve you with our efforts.
All  colors are available in stock

Brand: NIKE
For women
All the color are in stock now, the available sizes US follows:

Note:, Please, Select, The, Next, Figure, The, Size,, Of, The, CN/EU! !

【Women Size:】
BR33.5=EUR35.5=US5=22CM
BR34=Eur36=US5.5=22.5cm
BR34.5=Eur36.5=US5.5=23cm
BR35=Eur37.5=US6.5=23.5cm
BR36=Eur38=US7=24.0cm
BR36.5=Eur38.5=US7=24.5cm
BR37=Eur39=US8=25.0cm
BR38=Eur40=US8.5=25.5cm
BR38.5=EUR40.5=US9=26.0cm

【Men Size:】
BR38=Eur40=US7=25.0cm
BR38.5=Eur40.5=US7=25.5cm
BR39=Eur41=US8=26.0cm
BR40=Eur42=US8.5=26.5cm
BR40.5=Eur42.5=US8.5=27.0cm
BR41=Eur43=US9.5=27.5cm
BR42=Eur44=US10=28.0cm
BR42.5=Eur44.5=US10=28.5cm
BR43=Eur45=US11=29.0cm
BR44=Eur46=US12=30cm
BR45=Eur47=US12.5=30.5cm
#nike #jordan #sneakers#nikezoom #adidashoes #jordanshoes #Nike #affordable #cheap #goodquality #sneakers #shoes #basketball #running #skate #slipon #sports#nike #sneaker #original #readystock #freeshipping #sneakers #runningshoes #lowestprice #NikeEpicReactFlyknit  #Nike #nikeshoes #max270#kyrieshoes#NikeEpicReactFlyknit#nikeshoes#nike#womenshoes#womanshoes#menshoes"
